device_id,event_count
4.238644755326659e+18,2
4.238801532504277e+18,32
4.23894186795973e+17,6
4.2392185699423974e+18,131
4.2392472510400323e+18,53
4.239375799882221e+17,1
4.239755115951628e+17,1
4.239892963042947e+18,14
4.240234362310157e+18,24
4.2403956893475384e+18,5
4.2406945791615585e+18,33
4.240817526340625e+18,27
4.2409891870824136e+18,31
4.2410110510018157e+17,8
4.241157316885117e+18,42
4.2412315062741156e+18,23
4.2414454731334144e+18,17
4.2414978070516756e+18,18
4.241513347657516e+17,11
4.241724080376372e+18,122
4.2418632623787223e+18,131
4.2419574870956595e+18,1
4.242291010754863e+17,1
4.242305979890027e+16,19
4.2427642023264435e+18,10
4.242885532599306e+18,95
4.243179653348103e+18,15
4.243243459286668e+18,20
4.2433099232811325e+18,6
4.2433387613104056e+18,3
4.24355714938481e+18,88
4.243578636274476e+18,1
4.2437320871998264e+18,14
4.2442319660720384e+18,8
4.244396829447206e+18,5
4.244423238690086e+18,16
4.24450493042256e+18,26
4.24468336933389e+18,41
4.245308102025754e+17,3
4.245341012238299e+17,3
4.2453463455071354e+17,4
4.2455934957717386e+18,282
4.2456528087772913e+18,34
4.2457149624093153e+18,2
4.245811323811436e+18,1
4.2461501764238034e+18,43
4.246265802260372e+18,6
4.2463593493577697e+18,3
4.2465180929759785e+18,3
4.246572900250827e+18,190
4.246580880969279e+18,5
4.2466420766511575e+18,59
4.246704990765049e+18,80
4.2467924860173184e+18,3
4.246956248359877e+18,1
4.247085966627348e+18,12
4.2471111694552146e+18,7
4.247375876037023e+18,118
4.247428563002934e+18,33
4.2474588066133647e+18,11
4.247992970087883e+18,90
4.2480223455168123e+18,4
4.2480272086854277e+18,25
4.248198306496734e+18,53
4.2483395026485007e+18,7
4.24841610793839e+18,3
4.248462161110967e+18,1
4.248604159924687e+18,382
4.248738603898077e+18,387
4.2489687473117655e+18,168
4.2489989081537085e+18,22
4.249020100982103e+18,81
4.2491384630911795e+17,18
4.2493247255216364e+18,39
4.249391791912171e+18,50
4.249591878671845e+18,1
4.2496054916259297e+18,1
4.2497308171319916e+18,30
4.249803166181983e+18,59
4.2499291281185935e+18,42
4.249965534414185e+18,1
4.2503714082669133e+18,9
4.250747875825567e+18,19
4.2508336442279066e+18,18
4.251235381070877e+18,1
4.251293046563314e+18,28
4.251402644411409e+17,74
4.251505783812417e+18,3
4.2516966370204047e+18,23
4.2517446595033426e+18,6
4.252045183987857e+18,114
4.252052201212792e+17,12
4.252496034627281e+18,73
4.2526021011770803e+18,10
4.252644603306547e+18,27
4.2530254157214817e+18,36
4.25348206257682e+17,9
4.2535367735550597e+18,4
4.253834517372805e+18,4
4.254178857794387e+18,169
4.254228808568209e+18,7
4.254435189288455e+18,164
4.254474276333706e+18,13
4.2544995352994514e+18,38
4.254602726472193e+18,24
4.2546122606358646e+18,178
4.2546174006986977e+18,33
4.254657043579272e+18,20
4.254842689266136e+18,23
4.255138513457056e+18,1
4.255164912704544e+17,28
4.2551660636104115e+18,2
4.2556687996123346e+18,104
4.2556885268208036e+18,1
4.2558247136972795e+18,31
4.2558494172095017e+18,6
4.255868072981233e+18,698
4.255934978668537e+18,4
4.2560159259017784e+18,97
4.256642761439284e+18,95
4.257254664877903e+18,178
4.2573554142997514e+18,20
4.257374641731782e+16,17
4.257526329669902e+18,27
4.257789311053622e+17,76
4.2581824856217354e+18,13
4.2583630286940974e+18,74
4.2583652137420293e+18,4
4.258490823926391e+18,1
4.258525992722249e+18,2
4.2586111266449823e+18,3
4.258636597181711e+18,3
4.258796737036575e+17,167
4.2588404666517663e+18,31
4.2589079285012716e+18,34
4.2591756898945126e+18,42
4.2593251322486394e+17,206
4.25947741524779e+18,111
4.259487495633114e+17,112
4.2594976790103183e+18,2
4.259554232128882e+18,9
4.259736851472089e+18,32
4.259869405546229e+18,38
4.2598715654683177e+18,18
4.2599419022808274e+18,36
4.260427871454535e+18,79
4.260552659328269e+17,17
4.2607638176062484e+18,26
4.2612927749109596e+18,155
4.261298141676358e+18,17
4.2613259919467226e+17,130
4.26135973973155e+18,6
4.2616886260991923e+18,5
4.261745190008499e+18,8
4.2618536992972047e+18,1
4.2618971954785285e+18,32
4.2620584696981135e+18,1
4.262185880583045e+18,24
4.262381068743022e+18,29
4.2627579339581153e+18,10
4.2628492257673303e+18,6
4.262869599017617e+18,1
4.2629809274770386e+18,2
4.2632368652859837e+18,22
4.2632561806856996e+18,33
4.263316789566301e+18,1
4.263656746268464e+18,17
4.2637510965914173e+18,66
4.2638240159486735e+18,9
4.2638518022462566e+18,77
4.264190130927931e+17,5
4.26437516600046e+18,134
4.2644160311980744e+18,9
4.264622781921644e+18,18
4.2649291083346726e+17,74
4.2650340207599314e+18,24
4.2650794973779057e+18,10
4.2650990307571907e+18,14
4.2652149706077184e+18,7
4.2652618176944123e+18,91
4.265327920039385e+18,4
4.26554457543365e+18,13
4.2656430426350735e+18,1
4.265711424811225e+18,294
4.2657218343562747e+18,3
4.2659032462530693e+18,20
4.2659388895633935e+18,10
4.2660906914765204e+18,15
4.2663945929641354e+18,7
4.2665430936121124e+18,2
4.266747420346907e+18,35
4.2668983431786317e+18,3
4.2672163245989023e+18,157
4.267248629434185e+18,23
4.267264478787028e+18,73
4.267535926238823e+18,8
4.2675510507918694e+18,15
4.2676041771868503e+18,146
4.267767008388403e+18,7
4.2682684337697004e+18,13
4.268437637259691e+18,42
4.268572100894616e+18,21
4.268584268316455e+18,1
4.2686830528501755e+18,85
4.2688177360522614e+18,38
4.269442736249967e+18,4
4.2696028389891476e+18,1
4.269652877764409e+18,1
4.2697456853357194e+18,1
4.2697675414412713e+18,2
4.2698106405388576e+17,30
4.269976827906813e+18,14
4.2699793628706335e+18,35
4.2699930349223183e+18,36
4.2700224240851313e+18,417
4.27010766926958e+18,17
4.270185495619583e+18,31
4.2703901571021624e+18,39
4.2705408406995164e+18,11
4.270594740031443e+17,2
4.270979383712505e+17,1
4.2710201923547796e+18,54
4.2710839595263345e+18,7
4.271126736665323e+17,4
4.2712215288502287e+18,3
4.271230951453055e+18,10
4.271304461505089e+18,3
4.271352456451654e+18,66
4.271452452867256e+17,1
4.271457004095208e+18,19
4.271629431118415e+18,31
4.2717479207777894e+18,6
4.2718795985582116e+18,86
4.272032507134241e+18,1
4.272473316307601e+18,7
4.272493090371395e+18,34
4.2725962671233157e+18,53
4.2726191521611597e+18,59
4.272742600232001e+18,2
4.272817560985387e+18,47
4.2728639616332913e+18,1
4.272899910715044e+18,64
4.2731346983463434e+18,24
4.273206575546081e+18,68
4.273300963879612e+18,3
4.273312309710804e+18,1
4.273390952117009e+18,23
4.273505104888624e+18,11
4.273682438109612e+18,10
4.273746860044368e+18,13
4.273765392219351e+18,36
4.273878713451723e+18,7
4.274104887655803e+18,433
4.2741178151112996e+18,487
4.2741505787836677e+18,13
4.274217899141598e+18,2
4.2745530502764474e+17,5
4.2745791486673024e+18,1
4.274681538107772e+18,147
4.2746835121540977e+18,103
4.2747986212672983e+18,16
4.2749330352823706e+17,4
4.2750418597704284e+18,56
4.2758128095783956e+18,26
4.2758560517101696e+18,3
4.2758861596161536e+18,83
4.2759237753875164e+18,7
4.276043650341163e+18,102
4.2762762350116946e+18,1
4.276371718574136e+18,185
4.276512311399423e+18,10
4.276876249850256e+18,5
4.277044926405138e+18,1
4.277071304713677e+18,30
4.277248698164212e+18,21
4.2774711421724104e+18,5
4.277622911693713e+17,44
4.277630269941514e+18,34
4.277661182823201e+18,73
4.2777253753554857e+18,38
4.2778535389979336e+18,14
4.278403912443848e+17,122
4.278500971999977e+18,35
4.2786097210643487e+18,8
4.278903942012641e+18,6
4.279051980527117e+18,1
4.279189196734034e+17,865
4.279275162561368e+18,10
4.2794819748602624e+18,22
4.279531223528693e+18,106
4.279982385531588e+18,4
4.279990494012218e+18,676
4.280282617106527e+18,108
4.280330866264625e+17,6
4.280368196553342e+18,6
4.2805634094961495e+18,52
4.2806497188391686e+17,1
4.280733390171719e+18,1
4.280898478085704e+18,72
4.2809257677960545e+18,128
4.280950998648514e+18,23
4.2810992080356675e+18,29
4.2811080613797453e+18,104
4.281236498619623e+18,2
4.2812505926524657e+18,49
4.281256667394016e+18,1
4.281460764032519e+18,19
4.2814791796156626e+18,23
4.2816580415519007e+18,1
4.2816982805533655e+18,17
4.281787010252376e+18,5
4.281812744269137e+18,508
4.2818823260589983e+18,4
4.281944297650788e+18,2
4.281980708393146e+17,45
4.2822330215696963e+18,37
4.2823833844061957e+18,55
4.282436928950244e+18,17
4.282590356611947e+18,9
4.2831969465070525e+18,30
4.2834162406965146e+18,12
4.2835219590007424e+17,23
4.2836165426838323e+18,148
4.2840907995479864e+18,13
4.284255868786606e+18,2
4.284391510070658e+18,45
4.2844267128000246e+18,12
4.2845469122462725e+18,4
4.284600327477862e+18,49
4.284671669081868e+18,7
4.284694482739362e+18,46
4.284735515147107e+18,230
4.2850374602783007e+18,6
4.2850874177059226e+18,10
4.2851202578866806e+18,1
4.2851259362076754e+18,1
4.285167464189069e+17,394
4.2851832325755924e+18,86
4.2852687979266673e+18,41
4.285811449634723e+18,8
4.2858294133337887e+18,1
4.2859392136545956e+18,1
4.285950456338637e+18,5
4.2859611457828485e+18,13
4.2862990258680986e+18,45
4.2864638249868815e+18,103
4.2866352038010465e+18,39
4.2867495900190234e+18,1
4.286895158881116e+18,61
4.2869484970203766e+18,31
4.2870627607740897e+18,2
4.2874422162093394e+18,10
4.2875489379345546e+18,15
4.287600676727429e+18,9
4.2877764032723046e+18,6
4.288181158317899e+18,49
4.288417835710379e+18,1
4.288451445347295e+18,2
4.2884551910082903e+18,805
4.2885778271268603e+18,20
4.2887538567524204e+18,1
4.288997231816814e+18,11
4.289061206288052e+18,14
4.289132196254368e+18,527
4.2892256844309555e+18,3
4.289248604806196e+18,1
4.2892850569520507e+18,1
4.2893769445671035e+18,35
4.289501174830067e+18,15
4.289601505860315e+18,25
4.2898426590473257e+18,45
4.289910579121087e+18,81
4.289928018638634e+18,1
4.290176598852186e+18,73
4.290208424463499e+18,134
4.2902539518680883e+18,22
4.290532066333247e+18,20
4.290565547833953e+18,30
4.29060027767971e+18,174
4.29062517171707e+16,129
4.2907745084078894e+18,55
4.290850815911369e+18,36
4.290892260651494e+18,22
4.2909650767053476e+18,70
4.291021975658763e+18,4
4.2912126176875226e+17,15
4.2913451354138445e+18,1
4.291436913796112e+18,19
4.291448347937765e+18,5
4.2915799220631496e+18,21
4.291653167742813e+18,13
4.291857451484581e+18,19
4.291970731392317e+17,24
4.2920221771759585e+18,61
4.2922306479513405e+18,10
4.292257546483524e+18,4
4.292432683245778e+17,27
4.292435974325729e+18,15
4.2926010135722374e+17,38
4.292983565405648e+17,34
4.293114027492025e+17,3
4.2932064086122327e+18,15
4.293207814577584e+16,100
4.293283801686085e+18,46
4.293444262183056e+18,3
4.293474857258973e+18,49
4.293672122449194e+18,52
4.293741010246252e+18,14
4.294024702309565e+18,2
4.29412027077634e+18,2
4.2942105118432804e+18,2
4.2942203000918856e+18,33
4.29446845052498e+18,8
4.2947535444731187e+18,103
4.295018379857279e+18,54
4.2950496806536284e+18,22
4.2951402002563215e+18,11
4.295225663375595e+17,9
4.2955479200847744e+18,15
4.295561592816896e+18,10
4.2955984893699885e+17,55
4.2956006459741107e+18,22
4.295795081781516e+18,30
4.296110773456168e+16,362
4.2961150481418015e+18,1
4.2963202017027046e+18,40
4.296336709376203e+18,59
4.2965038007365847e+18,1
4.2965844154155023e+18,40
4.296803170296974e+18,8
4.2968924089803116e+18,106
4.2969825136043274e+18,17
4.2971363294653286e+18,237
4.297368942898001e+18,1
4.29741102488552e+18,9
4.2974545675217454e+18,57
4.2974551386166523e+18,42
4.297459156308917e+18,128
4.297510622380429e+18,48
4.297598429405438e+18,3
4.2976728358960635e+18,12
4.297840813449316e+18,6
4.2979039338419057e+18,1
4.2979481232794947e+18,8
4.297959145812123e+18,44
4.2980106520952837e+18,3
4.298091920096487e+18,2
4.298124819540214e+18,86
4.298140962726895e+18,9
4.298314956094056e+18,37
4.298385149143923e+18,4
4.2984588727599693e+18,18
4.298509971180345e+18,156
4.2986214668494536e+18,2
4.298627332828127e+18,15
4.2986931706700954e+17,3
4.298823463622119e+18,77
4.2989463367275116e+18,1
4.2990550764381507e+18,19
4.2991831097595474e+18,15
4.2992071007083904e+17,17
4.299332349355293e+18,1
4.2994417670565064e+18,5
4.2995133789868897e+18,1
4.299868781571945e+18,9
4.2998800152790054e+17,5
4.2999900292432934e+17,88
4.3002685661348106e+18,1
4.3003735604233636e+18,28
4.300375679814449e+17,25
4.30055532420605e+18,22
4.3006170581353815e+18,1
4.300710711654345e+18,13
4.3008985449410606e+18,2
4.301088648599713e+18,3
4.3015270323175194e+18,6
4.3017114925754793e+18,25
4.3018463402537416e+18,28
4.3018489809335777e+18,36
4.301856296238192e+18,1
4.301915155277438e+18,4
4.302004830810754e+17,42
4.302199088599356e+18,131
4.3022040953628564e+18,26
4.3023653940598257e+18,88
4.3026253109857184e+17,1
4.302631941564434e+18,2
4.3026568922436726e+18,48
4.3027042155883105e+18,4
4.3027719496614584e+18,2
4.3028349697374075e+18,38
4.3029563072790907e+18,1
4.3032475609480765e+18,64
4.3032992918398213e+18,93
4.303306460426304e+18,13
4.3034682623038735e+18,222
4.303578141242198e+18,52
4.303589873973511e+18,102
4.3037902317571287e+18,55
4.3039056992750787e+18,14
4.304167609436204e+17,53
4.3041867701483745e+18,77
4.304346786145168e+18,51
4.3045121191619476e+18,21
4.3045434151790074e+17,35
4.3046617188960906e+18,422
4.3047170202724326e+18,5
4.304882462361343e+18,46
4.3049438101777526e+18,2
4.305059028914264e+18,35
4.3051643109328676e+18,1
4.3053372476232975e+18,2
4.30542521381328e+18,1
4.305611767554053e+18,6
4.3057056241374285e+18,23
4.3060427502581714e+18,3
4.306091137622521e+18,276
4.306146018504031e+18,23
4.306155178046069e+18,3
4.306352293723244e+18,1
4.3064699046435584e+18,16
4.306589217143474e+18,51
4.30659188935154e+18,2
4.3066425015535826e+18,29
4.3067030193120425e+18,26
4.30720692969324e+18,32
4.307272566851269e+16,2
4.307355921991469e+18,170
4.3074812370861507e+18,27
4.307647166666197e+18,15
4.3078245221832366e+18,50
4.30786810602628e+18,45
4.307993308323975e+18,73
4.3080182679227116e+18,44
4.308077369799898e+18,12
4.3083807204818964e+18,6
4.308475766390518e+18,9
4.3085539281298227e+18,3
4.308885299864783e+18,148
4.309098271996337e+18,14
4.309260821786154e+18,16
4.3096367443124777e+18,13
4.3097019274350106e+18,9
4.3102466213118044e+18,22
4.310267451820905e+18,94
4.3103517830229053e+18,10
4.310410824325733e+18,13
4.3104446287940337e+18,1
4.3106029976970025e+18,3
4.3106048372445046e+18,103
4.310863395831425e+18,1
4.310889609462156e+18,2
4.3109214303965496e+18,17
4.3109230245363886e+18,95
4.311137844622939e+17,7
4.31125183646032e+18,157
4.3114532882603894e+18,4
4.3114804388689004e+18,333
4.3115266610951875e+18,61
4.311594837403369e+18,184
4.3118143543839754e+18,5
4.311825668419149e+18,6
4.3118295003434363e+18,1
4.3119762126190633e+18,5
4.3121965638991324e+18,78
4.3126959005568015e+18,39
4.312893324090992e+18,11
4.3129519601178476e+18,110
4.313147977912932e+18,49
4.3131585028084603e+18,73
4.313304219763782e+18,2
4.313312518069018e+18,1
4.3134261678787615e+18,140
4.313456986199855e+18,63
4.3134624747130506e+18,26
4.31361273078457e+18,3
4.3139546799008154e+17,31
4.313973885275517e+18,87
4.314221738222095e+18,27
4.3147426330038917e+18,23
4.31484775210453e+18,2
4.314872757244413e+18,50
4.314973743800613e+18,13
4.31513836808289e+18,3
4.3151553994528154e+18,94
4.315329228236524e+18,14
4.3155463467876705e+18,10
4.31558885496901e+18,29
4.3158049858925594e+18,4
4.316181811910217e+18,7
4.3164695318452997e+18,6
4.316547181330998e+18,100
4.3167472047734963e+18,14
4.3169279137886316e+18,4
4.317117328692723e+18,14
4.317267241662027e+18,6
4.317411975662792e+18,69
4.317537418101518e+18,9
4.3175771828345876e+18,15
4.317775953932444e+18,1
4.3178132886496937e+18,2
4.31783861534118e+18,32
4.317917382971867e+18,4
4.317949083705039e+18,24
4.3179956567105725e+18,16
4.318332963184221e+18,1
4.3186947534024975e+18,71
4.3189310052490813e+18,8
4.318958226843749e+18,5
4.3189983254448666e+18,74
4.319256456936575e+18,3
4.319284411768479e+18,15
4.3193936615150316e+18,22
4.319532200184396e+18,74
4.3195826732623846e+18,9
4.319874288676856e+18,3
4.3200018547424435e+18,251
4.3202144710045025e+18,11
4.320352878604395e+18,39
4.320378154008963e+18,3
4.3203909108468506e+17,4
4.320833525062353e+18,128
4.320939166636927e+18,8
4.321426876535242e+18,8
4.3218058457735547e+18,40
4.3218983305442995e+18,13
4.3219230799562967e+18,9
4.3219390102300314e+18,74
4.322445548433467e+18,3
4.3224490511712753e+18,2
4.322449919432118e+18,93
4.322453410741601e+18,56
4.3224562999518904e+18,22
4.3224604976955377e+18,12
4.3226730075883095e+18,2
4.3227550208999706e+18,107
4.322756463961108e+18,106
4.322764483612914e+18,2
4.322808333976801e+18,1
4.322972787647067e+18,1
4.3230348381184256e+18,2
4.3230462432176963e+18,42
4.323255300816548e+18,41
4.323388241946162e+18,93
4.3234969745399613e+18,2
4.323624188385241e+18,6
4.3239274699766765e+17,5
4.32401433577834e+18,6
4.3241701471210895e+18,3
4.32431614461707e+18,1
4.324383796612727e+18,178
4.324430091572337e+18,2
4.324450582465234e+17,157
4.3245313319914967e+18,110
4.324810853441359e+18,25
4.324984068824447e+18,8
4.325142454240353e+18,4
4.325387572942148e+18,2
4.32552510026472e+18,5
4.325947949999588e+18,40
4.3260306216709837e+18,1
4.3260705599869297e+18,17
4.326070711660055e+18,10
4.326091472931026e+18,52
4.326375103687241e+18,1
4.3263934675573033e+18,2
4.326498837415314e+18,3
4.3268846084195016e+18,176
4.3270718294742584e+18,279
4.3271128694322746e+17,1
4.32713705507355e+18,1
4.3274386216104535e+18,8
4.328116551117733e+18,2
4.328288635590378e+18,59
4.328295921908526e+18,13
4.3285232996378025e+18,26
4.3285422432089165e+18,4
4.328550926762228e+18,110
4.3285969294568054e+18,40
4.3287076313967503e+18,106
4.329078646062358e+18,38
4.3291021711791744e+18,4
4.3291058251288786e+18,2
4.3291268948248617e+18,44
4.329219092033245e+18,11
4.329253503816785e+17,6
4.329356393176432e+18,15
4.329736570473541e+18,48
4.329822872522112e+18,1
4.329866612899691e+18,83
4.330076966761931e+18,541
4.3302040654513965e+17,71
4.330277502505934e+18,60
4.3309827266985774e+18,8
4.331030416730345e+18,1
4.3313652079818435e+18,23
4.3314309241803075e+18,2
4.33148425367822e+18,6
4.3317149914177055e+18,3
4.331780441902964e+18,39
4.3319673733107604e+18,36
4.332105927783514e+16,2
4.3323964785977754e+17,6
4.3324595554858004e+18,1
4.332816516337082e+18,10
4.332864783724357e+18,10
4.3328969722160783e+18,2
4.332948920608518e+18,2
4.3332634653911936e+18,135
4.333305832080981e+18,2
4.3333686630039336e+16,172
4.3333776452218414e+18,54
4.3334453790562355e+18,38
4.333474212244909e+18,4
4.3335655954388465e+18,21
4.333611838005657e+18,3
4.334152245179804e+18,20
4.3343449031910554e+18,302
4.3344441826113965e+17,7
4.3345126553236076e+18,3
4.334546177846303e+18,24
4.334580111292764e+18,8
4.3350919247485307e+18,5
4.335198806976716e+18,28
4.3353331828415186e+18,5
4.335412604149128e+18,43
4.335523533167411e+18,74
4.3357392298757914e+18,78
4.3357505179235994e+18,6
4.335807413370147e+18,17
4.3358943960628314e+17,1
4.3361046275941514e+18,1
4.336140664893917e+18,30
4.336222849326423e+18,9
4.336331697472178e+16,160
4.3363746089282616e+18,16
4.336411636759832e+18,1
4.3365254275003955e+18,399
4.3366770313067305e+18,15
4.3368111510967014e+18,39
4.3368309365213087e+18,1
4.336869178700833e+18,1023
4.336921474555881e+18,2
4.3370459243810714e+18,7
4.3371797369308037e+18,16
4.33745761770875e+17,13
4.337639420116252e+18,47
4.337655465265516e+18,3
4.337902248724168e+18,5
4.338033198765388e+18,2
4.3380440944401167e+18,6
4.3381417857188214e+18,18
4.338180956656292e+18,66
4.3382767482638653e+18,53
4.3384174589712635e+18,1
4.338574368002291e+18,2
4.338759512477413e+18,29
4.3387833990241807e+18,55
4.339192271042107e+18,4
4.3393469130080937e+18,49
4.3397948578084265e+18,3
4.339830243720688e+18,64
4.3398607853241155e+18,3
4.339892869344253e+18,12
4.339957514962317e+18,81
4.3399797859789563e+18,7
4.3400789916907607e+18,114
4.340182700141366e+18,21
4.340334064403334e+18,47
4.340544299782355e+18,5
4.3407172081188884e+18,9
4.340724359729111e+18,29
4.340973637122528e+18,366
4.341402308140348e+18,100
4.341612719141927e+18,22
4.34163180643508e+18,8
4.34171927460958e+18,104
4.341787138293778e+18,33
4.34195770062342e+18,6
4.341996996201845e+18,7
4.342372158209096e+18,5
4.3425129899533357e+17,6
4.3425836091316884e+18,4
4.3426272261215785e+18,44
4.3427983502685844e+18,6
4.343219188705093e+18,1
4.343232862289113e+18,42
4.343277377568082e+18,40
4.3438002139967053e+18,7
4.3440153205716403e+18,2
4.3441476994967823e+18,36
4.344393897131906e+18,4
4.3443953112420736e+18,4
4.344398589993742e+18,4
4.3445945769191777e+18,212
4.3445949622725007e+18,29
4.344745591036672e+18,35
4.3448305369739884e+18,1
4.345071462122714e+18,8
4.3451386477602995e+18,165
4.345144350334622e+17,4
4.3452255836595846e+17,22
4.345228195681954e+18,338
4.345237068443931e+18,49
4.3453837930007803e+18,15
4.3454113446527365e+18,266
4.34572269707558e+18,3
4.3458451332078285e+18,12
4.3459304287045704e+18,11
4.346068860960735e+17,13
4.346116053178924e+18,60
4.346140874817053e+18,1
4.3461554431493217e+18,40
4.346408066998995e+18,52
4.346443355839806e+18,439
4.3465647574165243e+18,85
4.346653263301763e+18,3
4.3467292440689555e+17,32
4.346764280517975e+18,5
4.3469248278034196e+18,3
4.346969187789013e+18,26
4.3470542546339456e+18,2
4.3470628337717663e+18,3
4.347609771244581e+18,4
4.347664541245424e+18,10
4.347869570245e+18,1
4.347952291037356e+18,4
4.3480389161472497e+18,38
4.348131686042095e+18,1
4.3487703089907543e+18,6
4.348939992469469e+18,3
4.3490786542925496e+18,10
4.349324877495396e+18,4
4.3497908028521027e+18,7
4.349930111233833e+18,15
4.349934587377731e+18,26
4.3501582387909586e+18,2
4.350212821142994e+18,23
4.3502221984465823e+18,17
4.350463127885107e+18,16
4.3505809226205025e+18,6
4.350729438498419e+18,30
4.3507917041993574e+18,17
4.3509273214024417e+18,28
4.3509781684536996e+18,6
4.351064088866556e+18,23
4.351150245968306e+18,8
4.3513978633424517e+18,121
4.3514222413355735e+18,30
4.351459549975804e+18,2
4.3514920183329075e+18,1
4.3516175414730414e+18,4
4.3518905190688727e+18,49
4.3520152713164e+18,15
4.3520894282813573e+18,2
4.352092864487091e+18,19
4.352251841106825e+18,7
4.3524229193244334e+18,229
4.3525279131556787e+18,1
4.3525449509087073e+18,39
4.3528001536273306e+17,1
4.353009937461054e+18,23
4.3532973360941087e+18,129
4.353326535034071e+18,170
4.353584771235977e+17,17
4.353830864648487e+18,2
4.353944465286376e+18,22
4.3543531092061076e+18,16
4.354388570253365e+18,4
4.3546774826346527e+18,119
4.35474792622574e+18,10
4.354973383714712e+18,35
4.355079686150545e+18,28
4.355220843543544e+18,137
4.355245869041198e+18,61
4.35528364419798e+18,243
4.355339152891444e+18,14
4.3554327654193265e+18,26
4.355446698100645e+17,4
4.3555938230219105e+18,27
4.3557122573384274e+18,1
4.3558825950726656e+18,10
4.355984014814354e+18,99
4.3560288379273477e+18,202
4.3561249578667827e+18,2
4.356265923339005e+18,49
4.3563745049270543e+18,41
4.3563898513472343e+18,8
4.356418742953991e+18,18
4.356490294076561e+18,11
4.3567030730578647e+18,185
4.3567442396224056e+18,111
4.3567676491174467e+18,68
4.356862487049942e+18,10
4.357023239701674e+17,70
4.3571653433528424e+16,2
4.357191408840119e+18,252
4.357327989815122e+18,2
4.357379003402883e+18,166
4.3575248433344486e+18,9
4.3577737559961595e+18,27
4.3583506287752883e+18,30
4.3583825553134484e+18,8
4.358735209135965e+18,13
4.3589912783161487e+18,5
4.359019044606258e+18,11
4.359380832463169e+18,1
4.359455111936234e+18,8
4.359464071258118e+18,8
4.359487565872145e+18,15
4.3595613639280896e+18,4
4.359670221389795e+18,54
4.3596771157846743e+18,30
4.3597525498820797e+18,13
4.3598671354372224e+18,17
4.3598860660355287e+18,12
4.3600841515826765e+18,5
4.360199053872431e+18,6
4.360775654194157e+18,77
4.360918506627227e+18,5
4.3610600302779146e+18,44
4.361183213442297e+18,2
4.3615473785482803e+18,69
4.3618821574221485e+17,41
4.3619173469050757e+18,28
4.362093285507953e+18,2
4.3622145052509696e+17,10
4.362305766861553e+18,6
4.362406463216774e+18,10
4.362430172962086e+18,17
4.362536628350883e+18,12
4.3626947301523333e+18,37
4.3627049828673807e+18,130
4.3627884859922386e+18,1
4.362894707874542e+18,2
4.3629050780343547e+18,329
4.3634726825960294e+18,18
4.3639267117511644e+18,9
4.3640064940100603e+18,3
4.3641724637109125e+18,21
4.3643344852082683e+18,30
4.3643693738662236e+18,233
4.364472019927509e+18,16
4.3645998243170314e+18,3
4.364685732548482e+18,39
4.364911773441716e+18,21
4.3649131476405806e+18,4
4.365228499145555e+17,1
4.365300353710962e+16,6
4.3653494633091215e+18,561
4.365898177786982e+18,1
4.3659372251375866e+17,182
4.366005122372201e+18,88
4.3665420987061417e+18,101
4.366821891499777e+17,4
4.366861445494058e+18,1
4.3678095771537754e+17,17
4.3678236514773724e+18,11
4.367907138881665e+18,55
4.367935391842644e+18,3
4.3679686252947866e+18,18
4.367994651452582e+18,3
4.3680188678849014e+18,4
4.3681656981535955e+17,25
4.368209417991377e+18,3
4.3683040868483313e+18,1296
4.36858046726702e+18,4
4.368626456338907e+17,3
4.3686569533940485e+18,2
4.368820388206823e+18,1
4.3690115406428206e+18,12
4.3692363245748384e+17,4
4.3692458112674437e+18,113
4.369293017845882e+18,4
4.369402239533598e+18,1
4.3698060465517434e+17,1179
4.3701593375356326e+17,3
4.370554009548072e+18,79
4.3706759303807616e+17,2
4.3706968092399437e+18,6
4.370704977908768e+18,1
4.3707503290113695e+18,298
4.370895515671124e+18,3
4.370908066153121e+18,33
4.371088620561143e+18,171
4.3711617825784684e+18,19
4.3717776459298565e+18,1
4.3718765916448916e+18,20
4.372007341185776e+18,8
4.372025318966629e+18,1
4.3721821243987753e+18,7
4.3723997653373983e+18,35
4.372823111084309e+18,18
4.3734031672662395e+18,27
4.37342132242608e+18,1
4.3734646084566093e+18,68
4.3736645570921974e+18,30
4.3737180562945853e+18,8
4.373800639462174e+18,2
4.373929861986563e+18,8
4.374356101743563e+18,240
4.3743738024312673e+18,32
4.3743837923746867e+18,1
4.374424163615348e+18,6
4.374444096741506e+18,4
4.3744926680996977e+18,1
4.3746651328112184e+18,36
4.37503983023287e+18,599
4.3751031336737367e+18,10
4.3751425278955945e+18,4
4.375162371860912e+18,11
4.375297619093279e+18,5
4.37579981918423e+17,3
4.375982237506969e+18,1
4.376011967525001e+18,41
4.3760245497716644e+18,3
4.3761561223573325e+18,62
4.376221300895692e+18,1
4.376325400613267e+18,3
4.376381714756143e+18,10
4.3764135836375496e+18,5
4.3765806401144975e+18,66
4.376599229069487e+18,99
4.377370727522213e+18,2
4.377371438971175e+18,2
4.377511274828799e+18,12
4.377521978364312e+18,56
4.377529131653022e+18,8
4.3775580984444037e+18,13
4.377599914652573e+17,32
4.377610752873427e+18,6
4.377956675868996e+17,3
4.3780003145452923e+18,26
4.378322549460979e+18,20
4.3783807708626053e+18,7
4.3785984156710897e+18,5
4.3788546989004303e+18,10
